,Company,Degree Centrality,Betweenness Centrality,Eigen Centrality,Closeness Centrality,Page Rank,Valuation ($B) ,Date Added,Country,Category,Select Investors,Valuation($B) flaot,DateTime Joined
730,Pharmapacks,0.003003003003003003,0.0,2.171768999888676e-06,0.19610772203905877,0.0007277275162007445,$1.10 ,2020/11/12,United States,E-commerce & direct-to-consumer,['The Carlyle Group'],1.1,2020-11-12
731,BigPanda,0.02002002002002002,0.0019330832431786623,0.0034521592257922397,0.31085079676357175,0.0010036870931494158,$1.20 ,2022/1/12,United States,Artificial intelligence,"['Advent International', ' Battery Ventures', ' Sequoia Capital Israel']",1.2,2022-01-12
732,Easyhome,0.011011011011011011,0.0008006487838189513,0.00035116970399000146,0.27136604259245767,0.0009430333085519561,$5.78 ,2018/2/12,China,Consumer & retail,"['Alibaba Group', ' Boyu Capital', ' Borui Capital']",5.78,2018-02-12
733,Bunq,0.001001001001001001,0.0,6.898546015251884e-50,0.001001001001001001,0.001082837033026526,$2.00 ,2021/6/18,Netherlands,Fintech,['Undisclosed'],2.0,2021-06-18
734,Huisuanzhang,0.02102102102102102,0.0,0.002347420306657469,0.30624122221080396,0.0008237451619664639,$1.28 ,2021/5/24,China,Fintech,"['IDG Capital', ' Gaocheng Capital', ' Chuanrong Capital']",1.28,2021-05-24
735,TrialSpark,0.06106106106106106,0.0026663805652375,0.041492935937083884,0.3608487519777842,0.001747390919148761,$1.00 ,2021/9/30,United States,Health,"['Sequoia Capital', ' Thrive Capital', ' Sound Ventures']",1.0,2021-09-30
736,Feedzai,0.018018018018018018,0.0006563286535162399,0.004012113102292453,0.3042744293216526,0.0009941002936811017,$1.00 ,2021/3/24,United States,Artificial intelligence,"['Global Founders Capital', ' Shea Ventures', ' Greycroft']",1.0,2021-03-24
737,Hailo,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/6/23,Israel,Artificial intelligence,"['Glory Ventures', ' Maniv Mobility']",1.0,2021-06-23
738,Socure,0.005005005005005005,9.764179567912221e-05,7.466281657340024e-05,0.23515749325968305,0.0006147529818097792,$4.50 ,2021/3/16,United States,Cybersecurity,"['Two Sigma Ventures', ' Flint Capital', ' Commerce Ventures']",4.5,2021-03-16
739,Impossible Foods,0.022022022022022022,0.0005952658532496476,0.005954538336295597,0.3243714919107589,0.0008159083658343795,$4.00 ,2019/5/13,United States,Consumer & retail,"['Khosla Ventures', ' Horizons Ventures', ' Temasek Holdings']",4.0,2019-05-13
740,ZEPZ,0.062062062062062065,0.0012849525978870435,0.09821187095111342,0.360687153790602,0.0016473716958292786,$5.00 ,2021/8/23,United Kingdom,Fintech,"['Accel', ' Technology Crossover Ventures', ' LeapFrog Investments']",5.0,2021-08-23
741,Meesho,0.03003003003003003,0.00105229424330337,0.013788581868260309,0.3278039944706611,0.0010708564323989116,$4.90 ,2021/4/5,India,Internet software & services,"['Venture Highway', ' Sequoia Capital India', ' Prosus Ventures']",4.9,2021-04-05
742,Aviatrix,0.014014014014014014,0.0017038131861173047,0.005351120703044015,0.3070584881488427,0.0007045753616707111,$2.00 ,2021/9/8,Santa Clara,Internet software & services,"['Ignition Partners', ' Formation 8', ' CRV']",2.0,2021-09-08
743,Illumio,0.006006006006006006,0.0005427013601610068,0.0005907968571411437,0.2799493967377179,0.0004981406208631107,$2.75 ,2015/4/14,United States,Cybersecurity,"['Data Collective', ' Formation 8', ' General Catalyst Partners']",2.75,2015-04-14
744,Moveworks,0.04904904904904905,0.003469468465458264,0.012647203266192264,0.37047581159816667,0.001640503720672927,$2.10 ,2021/6/30,United States,Artificial intelligence,"['Lightspeed Venture Partners', ' Sapphire Ventures', ' Kleiner Perkins Caufield & Byers']",2.1,2021-06-30
745,Owkin,0.023023023023023025,0.0,0.014574863960313492,0.3292781743313223,0.0007784885692453491,$1.00 ,2021/11/18,United States,Artificial intelligence,"['Google Ventures', ' Cathay Innovation', ' NJF Capital']",1.0,2021-11-18
746,Grofers,0.0940940940940941,0.007100283094230801,0.06222448256983059,0.39040931382181987,0.0025906217566377676,$1.01 ,2021/6/30,India,"Supply chain, logistics, & delivery","['Tiger Global Management', ' Sequoia Capital India', ' SoftBank Group']",1.01,2021-06-30
747,StoreDot,0.002002002002002002,0.0,0.00010142205148083256,0.22649449224252372,0.0003799771811668104,$1.50 ,2022/1/4,Israel,Other,"['Samsung Ventures', ' SingulariTeam', ' BP Ventures']",1.5,2022-01-04
748,Boom Supersonic,0.022022022022022022,0.0004400794451299129,0.01852216278761531,0.32294082374274835,0.0007546320186989506,$1.00 ,2020/12/16,United States,Other,"['WRVI Capital', ' Caffeinated Capital', ' Y Combinator']",1.0,2020-12-16
749,Zihaiguo,0.011011011011011011,0.0005896645899427909,0.0007153126366916461,0.26346562460399553,0.00069020520296655,$1.00 ,2021/5/6,China,Consumer & retail,"['Xingwang Investment Management', ' China Capital Investment Group', ' Matrix Partners China']",1.0,2021-05-06
750,Spinny,0.03203203203203203,0.0,0.013170105490162728,0.34302147121567905,0.0009948992381246377,$1.75 ,2021/11/24,India,E-commerce & direct-to-consumer,"['General Catalyst', ' Eleation Capital', ' Avenir Growth Capital']",1.75,2021-11-24
751,Toss,0.04904904904904905,0.0060360650386101986,0.015231126776720744,0.36020322648229625,0.001720202224149349,$7.40 ,2018/12/9,South Korea,Fintech,"['Bessemer Venture Partners', ' Qualcomm Ventures', ' Kleiner Perkins Caufield & Byers']",7.4,2018-12-09
752,Ynsect,0.006006006006006006,0.00018227298227054881,0.0007740238316785518,0.2822054710632146,0.0004244792248164968,$1.00 ,2019/2/21,France,Other,"['Astanor Ventures', ' Upfront Ventures', ' IDInvest Partners']",1.0,2019-02-21
753,Ziroom,0.08608608608608609,0.016440409394589628,0.021997563186792597,0.382983554167577,0.002599575683522515,$6.60 ,2018/1/17,China,E-commerce & direct-to-consumer,"['Sequoia Capital China', ' Warburg Pincus', ' General Catalyst']",6.6,2018-01-17
754,Olist,0.004004004004004004,0.0001035283640806179,0.001196239742360039,0.2839966200332914,0.0003316448358206004,$1.50 ,2021/12/15,Brazil,E-commerce & direct-to-consumer,"['Redpoint e.ventures', ' Valor Capital Group', ' SoftBank Latin America Fund']",1.5,2021-12-15
755,UBTECH Robotics,0.012012012012012012,1.6884723915213242e-05,0.0010390114965070378,0.2939468665746038,0.0006034581964655665,$4.45 ,2016/7/25,China,Hardware,"['CDH Investments', ' Goldstone Investments', ' Qiming Venture Partners']",4.45,2016-07-25
756,Noname Security,0.06906906906906907,0.00400155153929629,0.03955628566283427,0.3781288330584105,0.0019957654063270866,$1.00 ,2021/12/15,United States,Cybersecurity,"['Insight Partners', ' Lightspeed Venture Partners', ' CyberStarts']",1.0,2021-12-15
757,Revolut,0.026026026026026026,0.0006576119234275422,0.009185360545506014,0.3467130496833467,0.0009584953672891213,$33.00 ,2018/4/26,United Kingdom,Fintech,"['index Ventures', ' DST Global', ' Ribbit Capital']",33.0,2018-04-26
758,Zume,0.012012012012012012,0.0005884261082677008,0.003264023762853836,0.31097081637622176,0.0006167820071076487,$2.25 ,2018/11/1,United States,Consumer & retail,"['Softbank Group', ' AME Cloud Ventures', ' SignalFire']",2.25,2018-11-01
759,ClickUp,0.005005005005005005,6.0208791805798774e-05,0.0007401903975654931,0.26634074550741216,0.0004087413223962437,$4.00 ,2020/12/15,United States,Internet software & services,"['Georgian Partners', ' Craft Ventures']",4.0,2020-12-15
760,Mamaearth,0.025025025025025023,0.0,0.011655807512444723,0.31834561834561836,0.0008509259988775028,$1.07 ,2021/12/28,India,E-commerce & direct-to-consumer,"['Fireside Ventures', ' Sequoia Capital India', ' Stellaris Venture Partners']",1.07,2021-12-28
761,Loft,0.050050050050050046,0.002601058876307894,0.024695741387946415,0.35574841626078374,0.0015365634041871103,$2.90 ,2020/1/3,Brazil,E-commerce & direct-to-consumer,"['Monashees+', ' Andreessen Horowitz', ' QED Investors']",2.9,2020-01-03
762,Ola Cabs,0.07407407407407407,0.0027929099943375148,0.04689562126296187,0.3665973665973666,0.0020098627394463608,$7.50 ,2014/10/27,India,Auto & transportation,"['Accel Partners', ' SoftBank Group', ' Sequoia Capital']",7.5,2014-10-27
763,DealShare,0.04704704704704705,9.222246258903258e-05,0.04633861085973903,0.36609746109746105,0.0013120506356737848,$1.62 ,2022/1/27,India,E-commerce & direct-to-consumer,"['Alpha Wave Global', ' Matrix Partners India', ' Tiger Global Management']",1.62,2022-01-27
764,Juma Peisong,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.45 ,2018/11/26,China,"Supply chain, logistics, & delivery","['Ding Xiang Capital', ' New Hope Fund', ' Sino-Ocean Capital']",1.45,2018-11-26
765,1Password,0.056056056056056056,0.0,0.09727444662514852,0.35622043981177104,0.0014212476017945112,$6.80 ,2021/7/8,Canada,Cybersecurity,"['Slack Fund', ' Accel', ' Skip Capital']",6.8,2021-07-08
766,SouChe Holdings,0.013013013013013013,0.0004774864451750425,0.0018039290691019745,0.2983016349683016,0.0007250498734879807,$3.00 ,2017/11/1,China,E-commerce & direct-to-consumer,"['Morningside Ventures', ' Warburg Pincus', ' CreditEase Fintech Investment Fund']",3.0,2017-11-01
767,Doctolib,0.056056056056056056,0.0,0.09727444662514852,0.35622043981177104,0.0014212476017945112,$1.14 ,2019/3/19,France,Health,"['BPI France', ' Kerala Ventures', ' Accel']",1.14,2019-03-19
768,Carson Group,0.002002002002002002,0.0,1.2990834069553037e-05,0.20892721515289608,0.0004394278548999389,$1.00 ,2021/7/14,United States,Fintech,['Bain Capital'],1.0,2021-07-14
769,Guideline,0.009009009009009009,0.00011001682970319433,0.0022726730341853366,0.2893011546028787,0.0005186243481072493,$1.15 ,2021/6/16,United States,Fintech,"['Pelion Venture Partners', ' Foundation Capital', ' Thoma Bravo']",1.15,2021-06-16
770,ISN,0.006006006006006006,0.0,0.0008010543745298644,0.26713579250892683,0.0004315083341732171,$2.00 ,2020/12/17,United States,"Supply chain, logistics, & delivery",['Blackstone'],2.0,2020-12-17
771,TaxBit,0.04504504504504504,0.002671520223070452,0.03302332804427246,0.35480811207683455,0.0014306299498539872,$1.50 ,2021/8/4,United States,Fintech,"['Insight Partners', ' Coinbase Ventures', ' PayPal Ventures']",1.5,2021-08-04
772,Weilong,0.035035035035035036,0.003983957430314085,0.004835406223708516,0.3140017210192649,0.0014369298730723737,$10.88 ,2021/5/8,China,Consumer & retail,"['Tencent Holdings', ' Hillhouse Capital Management', ' Yunfeng Capital']",10.88,2021-05-08
773,Tanium,0.043043043043043044,0.0006122911228154953,0.023776314146802063,0.3555913529423463,0.001256867826208892,$9.00 ,2015/3/31,United States,Cybersecurity,"['Andreessen Horowitz', ' Nor-Cal Invest', ' TPG Growth']",9.0,2015-03-31
774,Starling Bank,0.002002002002002002,9.071420314960024e-06,6.64996712326656e-05,0.22959361870422304,0.0002911470629038676,$1.95 ,2021/3/8,United Kingdom,Fintech,"['JTC Group', ' Qatar Investment Authority', ' Fidelity Investment']",1.95,2021-03-08
775,Applied Intuition,0.07307307307307308,0.0028986639566932603,0.03590646155608408,0.38371339419457573,0.002013909463032005,$3.60 ,2020/10/22,United States,Data management & analytics,"['Andreessen Horowitz', ' Lux Capital', ' General Catalyst']",3.6,2020-10-22
776,FlashEx,0.01001001001001001,0.0,0.000714350007917934,0.2624354559838431,0.0005804637359963086,$1.00 ,2018/8/27,China,"Supply chain, logistics, & delivery","['Prometheus Capital', ' Matrix Partners China', ' JD Capital Management']",1.0,2018-08-27
777,Quizlet,0.008008008008008008,0.0009526048364538259,0.0011859484262168685,0.2822054710632146,0.0006263815741804747,$1.00 ,2020/5/13,United States,Edtech,"['Union Square Ventures', ' Altos Ventures', ' Costanoa Ventures']",1.0,2020-05-13
778,SpotOn,0.024024024024024024,0.005066614624748375,0.0072651150331894745,0.34507901217412784,0.0011375452966751153,$3.15 ,2021/5/26,United States,Fintech,"['Dragoneer Investment Group', ' DST Global', ' Franklin Templeton']",3.15,2021-05-26
779,Vestiaire Collective,0.012012012012012012,0.0019989913243105965,0.001391536415543671,0.29160550847734046,0.0009590042078262675,$1.70 ,2021/3/1,France,E-commerce & direct-to-consumer,"['Eurazeo', ' IDInvest Partners', ' Balderton Capital']",1.7,2021-03-01
780,o9 Solutions,0.008008008008008008,0.0,0.0011595719367370446,0.2854055331022021,0.0005360401684057432,$2.70 ,2020/4/28,United States,Artificial intelligence,['KKR'],2.7,2020-04-28
781,Lucid Software,0.009009009009009009,2.032112237350723e-05,0.002285952626582727,0.29578201043496677,0.0005219634084239839,$3.00 ,2021/6/29,United States,Internet software & services,"['Spectrum Equity', ' ICONIQ Capital', ' Grayhawk Capital']",3.0,2021-06-29
782,Berlin Brands Group,0.003003003003003003,0.0018732064323858028,0.0007516343562661647,0.2641569086305065,0.0005100720983114337,$1.00 ,2021/9/1,Germany,E-commerce & direct-to-consumer,"['Ardian', ' Bain Capital']",1.0,2021-09-01
783,Talkdesk,0.009009009009009009,0.0004973264782289239,0.0029994899044079306,0.29351837260000524,0.0005654055361579381,$10.00 ,2018/10/3,United States,Internet software & services,"['DJF', ' Salesforce Ventures', ' Storm Ventures']",10.0,2018-10-03
784,Xingyun Group,0.013013013013013013,0.001992735244193597,0.0007186836353965736,0.26294953131388,0.0009027344571894071,$2.00 ,2020/9/24,China,E-commerce & direct-to-consumer,"['Matrix Partners China', ' Eastern Bell Capital', ' Hongtai Capital Holdings']",2.0,2020-09-24
785,Trumid,0.015015015015015015,0.0011351222984921177,0.003129329764692931,0.30519682243820173,0.0008278456995920203,$2.40 ,2020/7/15,United States,Fintech,"['T. Rowe Price', ' Dragoneer Investment Group', ' BlackRock']",2.4,2020-07-15
786,Elemy,0.036036036036036036,0.00019305350655766525,0.014737642906410187,0.3452269243096504,0.0010974309883062061,$1.15 ,2021/10/6,United States,Health,"['General Catalyst', ' Bling Capital', ' Felicis Ventures']",1.15,2021-10-06
787,Hesai Tech,0.012012012012012012,0.001004106839818739,0.0009049259594010093,0.29405418562045066,0.0006636316596856828,$1.05 ,2020/8/1,China,Artificial intelligence,"['Lightspeed China Partners', ' Baidu Ventures', ' Qiming Venture Partners']",1.05,2020-08-01
788,SumUp,0.01901901901901902,0.0005758436428130559,0.005009169748273763,0.3321296554286245,0.0008042180371758052,$1.00 ,2019/7/16,United Kingdom,Fintech,"['American Express Ventures', ' Goldman Sachs', ' Bain Capital Credit']",1.0,2019-07-16
789,Yipin Shengxian,0.006006006006006006,0.0018583025826443128,0.00024140264840676775,0.2695496701520798,0.0006143962891730843,$1.49 ,2019/3/11,China,E-commerce & direct-to-consumer,"['Eastern Bell Capital', ' Capital Today', ' Longzhu Capital']",1.49,2019-03-11
790,Greenlight,0.002002002002002002,5.917191724393485e-05,8.321636365658515e-05,0.23557017093138768,0.0003363837281018541,$2.30 ,2020/9/24,United States,Fintech,"['Relay Ventures', ' TTV Capital', ' Canapi Ventures']",2.3,2020-09-24
791,Snapdeal,0.011011011011011011,0.0009037379496739228,0.00048155703031341153,0.27255986951418426,0.0008517969548987314,$1.00 ,2014/5/21,India,E-commerce & direct-to-consumer,"['SoftBankGroup', ' Blackrock', ' Alibaba Group']",1.0,2014-05-21
792,Papaya Global,0.05905905905905906,0.002879116989442807,0.03585434076937908,0.3670986392043821,0.0017781384159122771,$3.70 ,2021/3/4,United States,Internet software & services,"['Bessemer Venture Partners', ' Insight Partners', ' New Era Ventures']",3.7,2021-03-04
793,Locus Robotics,0.055055055055055056,0.0044658476427604284,0.04879617446650416,0.37671394500206473,0.001668128523025499,$1.00 ,2021/2/17,United States,Hardware,"['Scale Venture Partners', ' Bond', ' Tiger Global Management']",1.0,2021-02-17
794,Bolt+,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$8.40 ,2018/5/29,Estonia,Auto & transportation,"['Didi Chuxing', ' Diamler', ' TMT Investments']",8.4,2018-05-29
795,Neo4j,0.006006006006006006,0.00017359205772799093,0.002400958703766621,0.28550670486154356,0.00046517200769809793,$2.15 ,2021/6/17,United States,Data management & analytics,"['Eight Roads Ventures', ' One Peak Partners', ' Creandum']",2.15,2021-06-17
796,ReCharge,0.014014014014014014,0.0005688357207147116,0.007552183406163831,0.3065909457230355,0.0006491160443615745,$2.10 ,2021/5/6,United States,Fintech,"['ICONIQ Growth', ' Bain Capital Ventures', ' Summit Partners']",2.1,2021-05-06
797,Tealium,0.006006006006006006,0.00014972214324153468,0.0008412976592834057,0.2727444681389822,0.00046599050865876306,$1.20 ,2021/2/3,United States,Internet software & services,"['Georgian Partners', ' Silver Lake', ' Presidio Ventures']",1.2,2021-02-03
798,SWORD Health,0.031031031031031032,0.000527418793478509,0.007056780335578801,0.3300878747600059,0.0010884697361145013,$2.00 ,2021/11/22,United States,Health,"['Khosla Ventures', ' Green Innovations', ' Founders Fund']",2.0,2021-11-22
799,Skims,0.015015015015015015,0.0,0.005723802133879976,0.31510736088200875,0.0005889854896732285,$3.20 ,2021/4/9,United States,E-commerce & direct-to-consumer,"['Thrive Capital', ' Alliance Consumer Growth', ' Imaginary Ventures']",3.2,2021-04-09
800,Pat McGrath Labs,0.004004004004004004,0.0,8.638478941516833e-05,0.23130798805698288,0.00046025728965620125,$1.00 ,2018/7/16,United States,Consumer & retail,"['One Luxury Group', ' Eurazeo']",1.0,2018-07-16
801,Exabeam,0.04104104104104104,0.00148785381958684,0.013816977633472149,0.35170935127267,0.0013679598657827848,$2.40 ,2021/6/1,United States,Cybersecurity,"['Norwest Venture Partners', ' Aspect Ventures', ' Lightspeed Venture Partners']",2.4,2021-06-01
802,Qualia,0.057057057057057055,0.0046119968470482815,0.04711366751874276,0.38280152776350496,0.0017644138004620166,$1.00 ,2020/12/21,United States,Fintech,"['8VC', ' Menlo Ventures', ' Tiger Global Management']",1.0,2020-12-21
803,Tonal,0.005005005005005005,0.00022859327099267827,0.0006168774215232825,0.2615831160813298,0.0005046111176181958,$1.60 ,2021/3/31,United States,E-commerce & direct-to-consumer,"['Mayfield Fund', ' Shasta Ventures', ' L Catterton']",1.6,2021-03-31
804,Dapper Labs,0.05305305305305305,0.004112506439602603,0.025555899377741984,0.36329021849996135,0.0016860156180449506,$7.60 ,2021/3/30,Canada,Fintech,"['Union Square Ventures', ' Venrock', ' Andreessen Horowitz']",7.6,2021-03-30
805,BitSight Technologies,0.022022022022022022,0.0016129041424840637,0.003934008821649272,0.3221657657657658,0.0009752059866030145,$2.40 ,2021/9/13,United States,Cybersecurity,"['Menlo Ventures', ' GGV Capital', ' Flybridge Capital Partners']",2.4,2021-09-13
806,PicsArt,0.08708708708708708,0.009190149286440165,0.06641166446680105,0.4011027960231147,0.0023490112679433765,$1.00 ,2021/8/26,United States,Mobile & telecommunications,"['Sequoia Capital', ' DCM Ventures', ' Insight Partners']",1.0,2021-08-26
807,Houzz,0.06506506506506507,0.003174672795263825,0.0433466723821248,0.36810530823327897,0.0018567002559083854,$4.00 ,2014/9/30,United States,E-commerce & direct-to-consumer,"['New Enterprise Associates', ' Sequoia Capital', ' Comcast Ventures']",4.0,2014-09-30
808,MoonPay,0.08608608608608609,0.01007016401628238,0.058617868836425197,0.40290866153797616,0.0024433176368825514,$3.40 ,2021/11/22,United States,Fintech,"['New Enterprise Associates', ' Coatue Management', ' Tiger Global Management']",3.4,2021-11-22
809,Divvy Homes,0.04604604604604605,0.0010721965116272372,0.024749576247923663,0.35340693919017746,0.0013559895345070664,$2.00 ,2021/8/13,United States,Fintech,"['Andreessen Horowitz', ' Caffeinated Capital', ' SciFi VC']",2.0,2021-08-13
810,MEGVII,0.002002002002002002,4.730411677777341e-06,0.00019973952928907765,0.2526394022629907,0.00023463930858118613,$4.00 ,2017/10/31,China,Artificial intelligence,"['Ant Financial Services Group', ' Russia-China Investment Fund', ' Foxconn Technology Company']",4.0,2017-10-31
811,ZocDoc,0.04604604604604605,0.005686655582397036,0.009407303258114195,0.360687153790602,0.0016070562347068247,$1.80 ,2015/8/20,United States,Health,"['Founders Fund', ' Khosla Ventures', ' Goldman Sachs']",1.8,2015-08-20
812,Transmit Security,0.06706706706706707,0.004569880964433368,0.03802850948405272,0.37013530074191836,0.001953973602736786,$2.74 ,2021/6/22,Israel,Cybersecurity,"['General Atlantic', ' Insight Partners', ' Vintage Investment Partners']",2.74,2021-06-22
813,Yijiupi,0.03203203203203203,0.0022828881461743546,0.004528015458645461,0.3138793509019542,0.0012694534561779537,$1.50 ,2018/9/20,China,Consumer & retail,"['Source Code Capital', ' Meituan Dianping', ' Tencent Holdings']",1.5,2018-09-20
814,Virta Health,0.014014014014014014,0.00030196094234938075,0.00378865250672631,0.30670769779680673,0.0006319613435013703,$2.00 ,2020/12/2,United States,Health,"['Caffeinated Capital', ' Obvious Ventures', ' Venrock']",2.0,2020-12-02
815,Cadence,0.06706706706706707,0.004269930393389619,0.025123668784177093,0.37636187589458614,0.0019909572481014034,$1.00 ,2021/12/14,United States,Health,"['Thrive Capital', ' General Catalyst', ' Coatue Management']",1.0,2021-12-14
816,Yanolja,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2019/6/10,South Korea,Travel,"['SBI Investment Korea', ' Partners Investment', ' GIC']",1.0,2019-06-10
817,Aura,0.04204204204204204,0.002908849967914401,0.014200436446775247,0.3573267144695716,0.0014390307482930278,$2.50 ,2021/6/9,United States,Cybersecurity,"['Warburg Pincus', ' General Catalyst']",2.5,2021-06-09
818,Venafi,0.009009009009009009,0.00011001682970319433,0.0022726730341853366,0.2893011546028787,0.0005186243481072494,$1.15 ,2020/12/10,United States,Cybersecurity,"['Pelion Venture Partners', ' Foundation Capital', ' Thoma Bravo']",1.15,2020-12-10
819,Cloudwalk,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$3.32 ,2018/10/8,China,Artificial intelligence,"['Oriza Holdings', ' Guangdong Technology Financial Group']",3.32,2018-10-08
820,KnowBox,0.009009009009009009,0.0,0.00020873099366932083,0.25431462406517663,0.000764325345140092,$1.00 ,2019/5/30,China,Edtech,"['TAL Education Group', ' Legend Star', ' Alibaba Group']",1.0,2019-05-30
821,Agile Robots,0.05305305305305305,0.001105652481696084,0.008898281549528637,0.33076567327080675,0.0016426899307581029,$1.00 ,2021/9/9,Germany,Hardware,"['Hillhouse Capital Management', ' Sequoia Capital China', ' Linear Venture']",1.0,2021-09-09
822,Orbbec Technology,0.004004004004004004,6.270209479001123e-05,0.00011860648912460529,0.2415760091224998,0.0004504475260353488,$1.00 ,2018/5/21,China,Hardware,"['R-Z Capital', ' Green Pine Capital Partners', ' SAIF Partners China']",1.0,2018-05-21
823,Xinchao Media,0.005005005005005005,1.8352560932977736e-05,0.0001523929428352271,0.2473631493901764,0.0004173386364170889,$2.00 ,2018/4/9,China,Internet software & services,"['JD.com', ' Baidu', ' Vision Plus Capital']",2.0,2018-04-09
824,Fireblocks,0.022022022022022022,0.00010551695260625437,0.007969225454739274,0.3474609208000062,0.0007687390113038689,$8.00 ,2021/7/27,United States,Fintech,"['Tenaya Capital', ' Coatue Management', ' Stripes Group']",8.0,2021-07-27
825,Upgrade,0.013013013013013013,0.0006279663565551446,0.004907250519165176,0.3133908227293441,0.0006646175273736576,$6.28 ,2018/2/12,United States,Fintech,"['Union Square Ventures', ' Ribbit Capital', ' VY Capital']",6.28,2018-02-12
826,Lukka,0.002002002002002002,0.0001347275909271486,5.239168798630497e-05,0.2272614036158054,0.0003746060602563061,$1.30 ,2022/1/14,United States,Fintech,"['Liberty City Ventures', ' Soros Fund Management', ' Summer Capital']",1.3,2022-01-14
827,Side,0.008008008008008008,0.0014867058299745759,0.0014257657600336893,0.2995219094140626,0.0005348104763363983,$2.50 ,2021/3/22,United States,Internet software & services,"['Coatue Managemeny', ' Trinity Ventures', ' Matrix Partners']",2.5,2021-03-22
828,SMS Assist,0.016016016016016016,0.0001928818647861963,0.004045442069106131,0.32075444620247484,0.0006971360653825177,$1.00 ,2016/6/7,United States,Internet software & services,"['Goldman Sachs', ' Insights Venture Partners', ' Pritzker Group Venture Capital']",1.0,2016-06-07
829,DianRong,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2017/8/2,China,E-commerce & direct-to-consumer,"['Standard Chartered', ' FinSight Ventures', ' Affirma Capital']",1.0,2017-08-02
830,Honor Technology,0.06006006006006006,0.004530554563161499,0.029296315602816772,0.3715011136597852,0.001811394037388022,$1.25 ,2021/10/5,United States,Internet software & services,"['Andreessen Horowitz', ' Prosus Ventures', ' Thrive Capital']",1.25,2021-10-05
831,Addepar,0.009009009009009009,0.00034194065383300374,0.0020137922469826678,0.2942690589749413,0.0005535570432097646,$2.17 ,2021/6/15,United States,Fintech,"['8VC', ' D1 Capital Partners', ' Sway Ventures']",2.17,2021-06-15
832,DeepBlue Technology,0.002002002002002002,0.0,7.932782461819252e-05,0.23277873248971515,0.0003432445433597976,$1.35 ,2018/4/16,China,Artificial intelligence,"['DESUN Capital', ' Yunfeng Capital', ' Meridian Capital']",1.35,2018-04-16
833,BetterUp,0.035035035035035036,0.0017964167345882597,0.008272850353057526,0.3431676243776798,0.001299192343869367,$4.70 ,2021/2/25,United States,Internet software & services,"['Threshold Ventures', ' Lightspeed Venture Partners', ' Crosslink Capital']",4.7,2021-02-25
834,Mynt,0.05105105105105105,0.006766315500913689,0.03372709328084988,0.3703054778916848,0.0016365001751151155,$2.00 ,2021/10/28,Philippines,Fintech,"['Insight Partners', ' Warburg Pincus', ' Ayala Corporation']",2.0,2021-10-28
835,Athletic Greens,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.32 ,2022/1/25,United States,Health,"['SC.Holdings', ' Not Boring Capital', ' Bolt Ventures']",1.32,2022-01-25
836,Pipe,0.002002002002002002,0.0,0.0006090511274285676,0.25584955985210117,0.0002519027173754038,$2.00 ,2021/5/19,United States,Fintech,"['next47', ' MaC Venture Capital', ' FinVC']",2.0,2021-05-19
837,Contrast Security,0.03803803803803804,0.0020042927625142748,0.013787643107606308,0.3500279940957907,0.0012461997424899076,$1.00 ,2021/11/9,United States,Cybersecurity,"['Acero Capital', ' General Catalyst', ' M12']",1.0,2021-11-09
838,Ouyeel,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.45 ,2019/6/27,China,Internet software & services,['Taigang Venture Capital'],1.45,2019-06-27
839,Pentera,0.04604604604604605,0.004557007999331546,0.03293561347296627,0.3543398215637547,0.0014654881523379988,$1.00 ,2022/1/11,Israel,Cybersecurity,"['AWZ Ventures', ' Blackstone', ' Insight Partners']",1.0,2022-01-11
840,Phantom,0.04604604604604605,0.0014655251157837652,0.02554435046428112,0.3657649475088167,0.0013902697297445863,$1.20 ,2022/1/31,United States,Fintech,"['Paradigm', ' Andreessen Horowitz', ' Jump Capital']",1.2,2022-01-31
841,MobiKwik,0.025025025025025023,0.0,0.011655807512444723,0.31834561834561836,0.0008509259988775028,$1.00 ,2021/10/13,India,Fintech,"['Sequoia Capital India', ' The Times Group', ' GMO VenturePartners']",1.0,2021-10-13
842,ZenBusiness,0.012012012012012012,0.0008588167354090593,0.0030714970299562435,0.30030365936406206,0.0007209838286047266,$1.70 ,2021/11/9,United States,Fintech,"['Greycroft', ' Lerer Hippeau', ' Geekdom Fund']",1.7,2021-11-09
843,Dental Monitoring,0.0,0.0,1.6061929090069338e-59,0.0,0.0001624255549540131,$1.00 ,2021/10/21,France,Health,"['Vitruvian Partners', ' Merieux Equity Partners', ' Straumann']",1.0,2021-10-21
844,dbt Labs,0.08108108108108109,0.0019185578555398907,0.05676777884395645,0.38027120605024284,0.0021312042593664682,$1.50 ,2021/6/30,United States,Data management & analytics,"['Andreessen Horowitz', ' Amplify Partners', ' Sequoia Capital']",1.5,2021-06-30
